method,case,dest,link,flow,fx,lt,xprob,logitprob,tail,head
dp   ,  960, 1,  2,    300.00,  34.87, 18.63,1.0000,0.0000,  1,  3
dp   ,  960, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  960, 1,  4,    225.00,  47.33, 31.10,1.0000,0.0000,  2,  3
dp   ,  960, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  960, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  961, 1,  1,      0.00,1000.00, 12.33,0.0000,0.0000,  1,  2
dp   ,  961, 1,  2,    300.00,  34.86, 18.63,1.0000,0.0000,  1,  3
dp   ,  961, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  961, 1,  4,    225.00,  47.33, 31.09,1.0000,0.0000,  2,  3
dp   ,  961, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  961, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  962, 1,  1,      0.00,1000.00, 12.32,0.0000,0.0000,  1,  2
dp   ,  962, 1,  2,    300.00,  34.86, 18.62,1.0000,0.0000,  1,  3
dp   ,  962, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  962, 1,  4,    225.00,  47.33, 31.09,1.0000,0.0000,  2,  3
dp   ,  962, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  962, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  963, 1,  1,      0.00,1000.00, 12.32,0.0000,0.0000,  1,  2
dp   ,  963, 1,  2,    300.00,  34.85, 18.62,1.0000,0.0000,  1,  3
dp   ,  963, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  963, 1,  4,    225.00,  47.33, 31.09,1.0000,0.0000,  2,  3
dp   ,  963, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  963, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  964, 1,  1,      0.00,1000.00, 12.31,0.0000,0.0000,  1,  2
dp   ,  964, 1,  2,    300.00,  34.85, 18.61,1.0000,0.0000,  1,  3
dp   ,  964, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  964, 1,  4,    225.00,  47.32, 31.09,1.0000,0.0000,  2,  3
dp   ,  964, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  964, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  965, 1,  1,      0.00,1000.00, 12.31,0.0000,0.0000,  1,  2
dp   ,  965, 1,  2,    300.00,  34.84, 18.61,1.0000,0.0000,  1,  3
dp   ,  965, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  965, 1,  4,    225.00,  47.32, 31.09,1.0000,0.0000,  2,  3
dp   ,  965, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  965, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  966, 1,  1,      0.00,1000.00, 12.30,0.0000,0.0000,  1,  2
dp   ,  966, 1,  2,    300.00,  34.84, 18.60,1.0000,0.0000,  1,  3
dp   ,  966, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  966, 1,  4,    225.00,  47.32, 31.08,1.0000,0.0000,  2,  3
dp   ,  966, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  966, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  967, 1,  1,      0.00,1000.00, 12.30,0.0000,0.0000,  1,  2
dp   ,  967, 1,  2,    300.00,  34.83, 18.60,1.0000,0.0000,  1,  3
dp   ,  967, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  967, 1,  4,    225.00,  47.32, 31.08,1.0000,0.0000,  2,  3
dp   ,  967, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  967, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  968, 1,  1,      0.00,1000.00, 12.29,0.0000,0.0000,  1,  2
dp   ,  968, 1,  2,    300.00,  34.83, 18.59,1.0000,0.0000,  1,  3
dp   ,  968, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  968, 1,  4,    225.00,  47.32, 31.08,1.0000,0.0000,  2,  3
dp   ,  968, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  968, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  969, 1,  1,      0.00,1000.00, 12.29,0.0000,0.0000,  1,  2
dp   ,  969, 1,  2,    300.00,  34.82, 18.59,1.0000,0.0000,  1,  3
dp   ,  969, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  969, 1,  4,    225.00,  47.31, 31.08,1.0000,0.0000,  2,  3
dp   ,  969, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  969, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  970, 1,  1,      0.00,1000.00, 12.28,0.0000,0.0000,  1,  2
dp   ,  970, 1,  2,    300.00,  34.82, 18.58,1.0000,0.0000,  1,  3
dp   ,  970, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  970, 1,  4,    225.00,  47.31, 31.08,1.0000,0.0000,  2,  3
dp   ,  970, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  970, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  971, 1,  1,      0.00,1000.00, 12.28,0.0000,0.0000,  1,  2
dp   ,  971, 1,  2,    300.00,  34.81, 18.58,1.0000,0.0000,  1,  3
dp   ,  971, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  971, 1,  4,    225.00,  47.31, 31.07,1.0000,0.0000,  2,  3
dp   ,  971, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  971, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  972, 1,  1,      0.00,1000.00, 12.27,0.0000,0.0000,  1,  2
dp   ,  972, 1,  2,    300.00,  34.81, 18.57,1.0000,0.0000,  1,  3
dp   ,  972, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  972, 1,  4,    225.00,  47.31, 31.07,1.0000,0.0000,  2,  3
dp   ,  972, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  972, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  973, 1,  1,      0.00,1000.00, 12.27,0.0000,0.0000,  1,  2
dp   ,  973, 1,  2,    300.00,  34.80, 18.57,1.0000,0.0000,  1,  3
dp   ,  973, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  973, 1,  4,    225.00,  47.31, 31.07,1.0000,0.0000,  2,  3
dp   ,  973, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  973, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  974, 1,  1,      0.00,1000.00, 12.26,0.0000,0.0000,  1,  2
dp   ,  974, 1,  2,    300.00,  34.80, 18.56,1.0000,0.0000,  1,  3
dp   ,  974, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  974, 1,  4,    225.00,  47.30, 31.07,1.0000,0.0000,  2,  3
dp   ,  974, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  974, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  975, 1,  1,      0.00,1000.00, 12.26,0.0000,0.0000,  1,  2
dp   ,  975, 1,  2,    300.00,  34.79, 18.56,1.0000,0.0000,  1,  3
dp   ,  975, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  975, 1,  4,    225.00,  47.30, 31.07,1.0000,0.0000,  2,  3
dp   ,  975, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  975, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  976, 1,  1,      0.00,1000.00, 12.25,0.0000,0.0000,  1,  2
dp   ,  976, 1,  2,    300.00,  34.79, 18.55,1.0000,0.0000,  1,  3
dp   ,  976, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  976, 1,  4,    225.00,  47.30, 31.07,1.0000,0.0000,  2,  3
dp   ,  976, 1,  5,      0.00,  48.45, 48.45,0.0000,0.0000,  2,  4
dp   ,  976, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  977, 1,  1,      0.00,1000.00, 12.25,0.0000,0.0000,  1,  2
dp   ,  977, 1,  2,    300.00,  34.78, 18.55,1.0000,0.0000,  1,  3
dp   ,  977, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  977, 1,  4,    225.00,  47.30, 31.06,1.0000,0.0000,  2,  3
dp   ,  977, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  977, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  978, 1,  1,      0.00,1000.00, 12.24,0.0000,0.0000,  1,  2
dp   ,  978, 1,  2,    300.00,  34.78, 18.54,1.0000,0.0000,  1,  3
dp   ,  978, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  978, 1,  4,    225.00,  47.30, 31.06,1.0000,0.0000,  2,  3
dp   ,  978, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  978, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  979, 1,  1,      0.00,1000.00, 12.24,0.0000,0.0000,  1,  2
dp   ,  979, 1,  2,    300.00,  34.77, 18.54,1.0000,0.0000,  1,  3
dp   ,  979, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  979, 1,  4,    225.00,  47.30, 31.06,1.0000,0.0000,  2,  3
dp   ,  979, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  979, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  980, 1,  1,      0.00,1000.00, 12.23,0.0000,0.0000,  1,  2
dp   ,  980, 1,  2,    300.00,  34.77, 18.53,1.0000,0.0000,  1,  3
dp   ,  980, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  980, 1,  4,    225.00,  47.29, 31.06,1.0000,0.0000,  2,  3
dp   ,  980, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  980, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  981, 1,  1,      0.00,1000.00, 12.23,0.0000,0.0000,  1,  2
dp   ,  981, 1,  2,    300.00,  34.76, 18.53,1.0000,0.0000,  1,  3
dp   ,  981, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  981, 1,  4,    225.00,  47.29, 31.06,1.0000,0.0000,  2,  3
dp   ,  981, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  981, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  982, 1,  1,      0.00,1000.00, 12.22,0.0000,0.0000,  1,  2
dp   ,  982, 1,  2,    300.00,  34.76, 18.52,1.0000,0.0000,  1,  3
dp   ,  982, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  982, 1,  4,    225.00,  47.29, 31.05,1.0000,0.0000,  2,  3
dp   ,  982, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  982, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  983, 1,  1,      0.00,1000.00, 12.22,0.0000,0.0000,  1,  2
dp   ,  983, 1,  2,    300.00,  34.75, 18.52,1.0000,0.0000,  1,  3
dp   ,  983, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  983, 1,  4,    225.00,  47.29, 31.05,1.0000,0.0000,  2,  3
dp   ,  983, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  983, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  984, 1,  1,      0.00,1000.00, 12.21,0.0000,0.0000,  1,  2
dp   ,  984, 1,  2,    300.00,  34.75, 18.51,1.0000,0.0000,  1,  3
dp   ,  984, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  984, 1,  4,    225.00,  47.29, 31.05,1.0000,0.0000,  2,  3
dp   ,  984, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  984, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  985, 1,  1,      0.00,1000.00, 12.21,0.0000,0.0000,  1,  2
dp   ,  985, 1,  2,    300.00,  34.74, 18.51,1.0000,0.0000,  1,  3
dp   ,  985, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  985, 1,  4,    225.00,  47.28, 31.05,1.0000,0.0000,  2,  3
dp   ,  985, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  985, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  986, 1,  1,      0.00,1000.00, 12.20,0.0000,0.0000,  1,  2
dp   ,  986, 1,  2,    300.00,  34.74, 18.50,1.0000,0.0000,  1,  3
dp   ,  986, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  986, 1,  4,    225.00,  47.28, 31.05,1.0000,0.0000,  2,  3
dp   ,  986, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  986, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  987, 1,  1,      0.00,1000.00, 12.20,0.0000,0.0000,  1,  2
dp   ,  987, 1,  2,    300.00,  34.73, 18.50,1.0000,0.0000,  1,  3
dp   ,  987, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  987, 1,  4,    225.00,  47.28, 31.05,1.0000,0.0000,  2,  3
dp   ,  987, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  987, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  988, 1,  1,      0.00,1000.00, 12.19,0.0000,0.0000,  1,  2
dp   ,  988, 1,  2,    300.00,  34.73, 18.49,1.0000,0.0000,  1,  3
dp   ,  988, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  988, 1,  4,    225.00,  47.28, 31.04,1.0000,0.0000,  2,  3
dp   ,  988, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  988, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  989, 1,  1,      0.00,1000.00, 12.19,0.0000,0.0000,  1,  2
dp   ,  989, 1,  2,    300.00,  34.72, 18.49,1.0000,0.0000,  1,  3
dp   ,  989, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  989, 1,  4,    225.00,  47.28, 31.04,1.0000,0.0000,  2,  3
dp   ,  989, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  989, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  990, 1,  1,      0.00,1000.00, 12.18,0.0000,0.0000,  1,  2
dp   ,  990, 1,  2,    300.00,  34.72, 18.48,1.0000,0.0000,  1,  3
dp   ,  990, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  990, 1,  4,    225.00,  47.28, 31.04,1.0000,0.0000,  2,  3
dp   ,  990, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  990, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  991, 1,  1,      0.00,1000.00, 12.18,0.0000,0.0000,  1,  2
dp   ,  991, 1,  2,    300.00,  34.71, 18.48,1.0000,0.0000,  1,  3
dp   ,  991, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  991, 1,  4,    225.00,  47.27, 31.04,1.0000,0.0000,  2,  3
dp   ,  991, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  991, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  992, 1,  1,      0.00,1000.00, 12.17,0.0000,0.0000,  1,  2
dp   ,  992, 1,  2,    300.00,  34.71, 18.47,1.0000,0.0000,  1,  3
dp   ,  992, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  992, 1,  4,    225.00,  47.27, 31.04,1.0000,0.0000,  2,  3
dp   ,  992, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  992, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  993, 1,  1,      0.00,1000.00, 12.17,0.0000,0.0000,  1,  2
dp   ,  993, 1,  2,    300.00,  34.70, 18.47,1.0000,0.0000,  1,  3
dp   ,  993, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  993, 1,  4,    225.00,  47.27, 31.03,1.0000,0.0000,  2,  3
dp   ,  993, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  993, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  994, 1,  1,      0.00,1000.00, 12.16,0.0000,0.0000,  1,  2
dp   ,  994, 1,  2,    300.00,  34.70, 18.46,1.0000,0.0000,  1,  3
dp   ,  994, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  994, 1,  4,    225.00,  47.27, 31.03,1.0000,0.0000,  2,  3
dp   ,  994, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  994, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  995, 1,  1,      0.00,1000.00, 12.16,0.0000,0.0000,  1,  2
dp   ,  995, 1,  2,    300.00,  34.69, 18.46,1.0000,0.0000,  1,  3
dp   ,  995, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  995, 1,  4,    225.00,  47.27, 31.03,1.0000,0.0000,  2,  3
dp   ,  995, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  995, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  996, 1,  1,      0.00,1000.00, 12.15,0.0000,0.0000,  1,  2
dp   ,  996, 1,  2,    300.00,  34.69, 18.45,1.0000,0.0000,  1,  3
dp   ,  996, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  996, 1,  4,    225.00,  47.26, 31.03,1.0000,0.0000,  2,  3
dp   ,  996, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  996, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  997, 1,  1,      0.00,1000.00, 12.15,0.0000,0.0000,  1,  2
dp   ,  997, 1,  2,    300.00,  34.68, 18.45,1.0000,0.0000,  1,  3
dp   ,  997, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  997, 1,  4,    225.00,  47.26, 31.03,1.0000,0.0000,  2,  3
dp   ,  997, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  997, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  998, 1,  1,      0.00,1000.00, 12.14,0.0000,0.0000,  1,  2
dp   ,  998, 1,  2,    300.00,  34.68, 18.44,1.0000,0.0000,  1,  3
dp   ,  998, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  998, 1,  4,    225.00,  47.26, 31.03,1.0000,0.0000,  2,  3
dp   ,  998, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  998, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  999, 1,  1,      0.00,1000.00, 12.14,0.0000,0.0000,  1,  2
dp   ,  999, 1,  2,    300.00,  34.67, 18.44,1.0000,0.0000,  1,  3
dp   ,  999, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  999, 1,  4,    225.00,  47.26, 31.02,1.0000,0.0000,  2,  3
dp   ,  999, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   ,  999, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   , 1000, 1,  1,      0.00,1000.00, 12.13,0.0000,0.0000,  1,  2
dp   , 1000, 1,  2,    300.00,  34.67, 18.43,1.0000,0.0000,  1,  3
dp   , 1000, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   , 1000, 1,  4,    225.00,  47.26, 31.02,1.0000,0.0000,  2,  3
dp   , 1000, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   , 1000, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   , 1001, 1,  1,      0.00,1000.00, 12.13,0.0000,0.0000,  1,  2
dp   , 1001, 1,  2,    300.00,  34.66, 18.43,1.0000,0.0000,  1,  3
dp   , 1001, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   , 1001, 1,  4,    225.00,  47.26, 31.02,1.0000,0.0000,  2,  3
dp   , 1001, 1,  5,      0.00,  48.44, 48.44,0.0000,0.0000,  2,  4
dp   , 1001, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   , 1002, 1,  1,      0.00,1000.00, 12.12,0.0000,0.0000,  1,  2
dp   , 1002, 1,  2,    300.00,  34.66, 18.42,1.0000,0.0000,  1,  3
dp   , 1002, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   , 1002, 1,  4,    225.00,  47.25, 31.02,1.0000,0.0000,  2,  3
dp   , 1002, 1,  5,      0.00,  48.43, 48.43,0.0000,0.0000,  2,  4
dp   , 1002, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   , 1003, 1,  1,      0.00,1000.00, 12.12,0.0000,0.0000,  1,  2
dp   , 1003, 1,  2,    300.00,  34.65, 18.42,1.0000,0.0000,  1,  3
dp   , 1003, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   , 1003, 1,  4,    225.00,  47.25, 31.02,1.0000,0.0000,  2,  3
dp   , 1003, 1,  5,      0.00,  48.43, 48.43,0.0000,0.0000,  2,  4
dp   , 1003, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   , 1004, 1,  1,      0.00,1000.00, 12.11,0.0000,0.0000,  1,  2
dp   , 1004, 1,  2,    300.00,  34.65, 18.41,1.0000,0.0000,  1,  3
dp   , 1004, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   , 1004, 1,  4,    225.00,  47.25, 31.01,1.0000,0.0000,  2,  3
dp   , 1004, 1,  5,      0.00,  48.43, 48.43,0.0000,0.0000,  2,  4
dp   , 1004, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   , 1005, 1,  1,      0.00,1000.00, 12.11,0.0000,0.0000,  1,  2
dp   , 1005, 1,  2,    300.00,  34.64, 18.41,1.0000,0.0000,  1,  3
dp   , 1005, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   , 1005, 1,  4,    225.00,  47.25, 31.01,1.0000,0.0000,  2,  3
dp   , 1005, 1,  5,      0.00,  48.43, 48.43,0.0000,0.0000,  2,  4
dp   , 1005, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   , 1006, 1,  1,      0.00,1000.00, 12.10,0.0000,0.0000,  1,  2
dp   , 1006, 1,  2,    300.00,  34.64, 18.40,1.0000,0.0000,  1,  3
dp   , 1006, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   , 1006, 1,  4,    225.00,  47.25, 31.01,1.0000,0.0000,  2,  3
dp   , 1006, 1,  5,      0.00,  48.43, 48.43,0.0000,0.0000,  2,  4
dp   , 1006, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   , 1007, 1,  1,      0.00,1000.00, 12.10,0.0000,0.0000,  1,  2
dp   , 1007, 1,  2,    300.00,  34.64, 18.40,1.0000,0.0000,  1,  3
dp   , 1007, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   , 1007, 1,  4,    225.00,  47.24, 31.01,1.0000,0.0000,  2,  3
dp   , 1007, 1,  5,      0.00,  48.43, 48.43,0.0000,0.0000,  2,  4
dp   , 1007, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   , 1008, 1,  1,      0.00,1000.00, 12.09,0.0000,0.0000,  1,  2
dp   , 1008, 1,  2,    300.00,  34.63, 18.39,1.0000,0.0000,  1,  3
dp   , 1008, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   , 1008, 1,  4,    225.00,  47.24, 31.01,1.0000,0.0000,  2,  3
dp   , 1008, 1,  5,      0.00,  48.43, 48.43,0.0000,0.0000,  2,  4
dp   , 1008, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   , 1009, 1,  1,      0.00,1000.00, 12.09,0.0000,0.0000,  1,  2
dp   , 1009, 1,  2,    300.00,  34.63, 18.39,1.0000,0.0000,  1,  3
dp   , 1009, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   , 1009, 1,  4,    225.00,  47.24, 31.01,1.0000,0.0000,  2,  3
dp   , 1009, 1,  5,      0.00,  48.43, 48.43,0.0000,0.0000,  2,  4
dp   , 1009, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   , 1010, 1,  1,      0.00,1000.00, 12.09,0.0000,0.0000,  1,  2
dp   , 1010, 1,  2,    300.00,  34.62, 18.39,1.0000,0.0000,  1,  3
dp   , 1010, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   , 1010, 1,  4,    225.00,  47.24, 31.00,1.0000,0.0000,  2,  3
dp   , 1010, 1,  5,      0.00,  48.43, 48.43,0.0000,0.0000,  2,  4
dp   , 1010, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   , 1011, 1,  1,      0.00,1000.00, 12.08,0.0000,0.0000,  1,  2
dp   , 1011, 1,  2,    300.00,  34.62, 18.38,1.0000,0.0000,  1,  3
dp   , 1011, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   , 1011, 1,  4,    225.00,  47.24, 31.00,1.0000,0.0000,  2,  3
dp   , 1011, 1,  5,      0.00,  48.43, 48.43,0.0000,0.0000,  2,  4
