method,case,dest,node,fout,lout,label
dp   ,  372, 1,  1,  1,  3, 44.82
dp   ,  372, 1,  2,  4,  5, 51.25
dp   ,  372, 1,  3,  6,  6, 16.58
dp   ,  373, 1,  1,  1,  3, 44.82
dp   ,  373, 1,  2,  4,  5, 51.24
dp   ,  373, 1,  3,  6,  6, 16.58
dp   ,  374, 1,  1,  1,  3, 44.82
dp   ,  374, 1,  2,  4,  5, 51.23
dp   ,  374, 1,  3,  6,  6, 16.58
dp   ,  375, 1,  1,  1,  3, 44.82
dp   ,  375, 1,  2,  4,  5, 51.22
dp   ,  375, 1,  3,  6,  6, 16.58
dp   ,  376, 1,  1,  1,  3, 44.82
dp   ,  376, 1,  2,  4,  5, 51.21
dp   ,  376, 1,  3,  6,  6, 16.58
dp   ,  377, 1,  1,  1,  3, 44.82
dp   ,  377, 1,  2,  4,  5, 51.19
dp   ,  377, 1,  3,  6,  6, 16.58
dp   ,  378, 1,  1,  1,  3, 44.82
dp   ,  378, 1,  2,  4,  5, 51.18
dp   ,  378, 1,  3,  6,  6, 16.58
dp   ,  379, 1,  1,  1,  3, 44.82
dp   ,  379, 1,  2,  4,  5, 51.17
dp   ,  379, 1,  3,  6,  6, 16.58
dp   ,  380, 1,  1,  1,  3, 44.82
dp   ,  380, 1,  2,  4,  5, 51.16
dp   ,  380, 1,  3,  6,  6, 16.58
dp   ,  381, 1,  1,  1,  3, 44.82
dp   ,  381, 1,  2,  4,  5, 51.15
dp   ,  381, 1,  3,  6,  6, 16.58
dp   ,  382, 1,  1,  1,  3, 44.82
dp   ,  382, 1,  2,  4,  5, 51.14
dp   ,  382, 1,  3,  6,  6, 16.58
dp   ,  383, 1,  1,  1,  3, 44.82
dp   ,  383, 1,  2,  4,  5, 51.13
dp   ,  383, 1,  3,  6,  6, 16.58
dp   ,  384, 1,  1,  1,  3, 44.82
dp   ,  384, 1,  2,  4,  5, 51.11
dp   ,  384, 1,  3,  6,  6, 16.58
dp   ,  385, 1,  1,  1,  3, 44.82
dp   ,  385, 1,  2,  4,  5, 51.10
dp   ,  385, 1,  3,  6,  6, 16.58
dp   ,  386, 1,  1,  1,  3, 44.82
dp   ,  386, 1,  2,  4,  5, 51.09
dp   ,  386, 1,  3,  6,  6, 16.58
dp   ,  387, 1,  1,  1,  3, 44.82
dp   ,  387, 1,  2,  4,  5, 51.08
dp   ,  387, 1,  3,  6,  6, 16.58
dp   ,  388, 1,  1,  1,  3, 44.80
dp   ,  388, 1,  2,  4,  5, 51.08
dp   ,  388, 1,  3,  6,  6, 16.59
dp   ,  389, 1,  1,  1,  3, 44.79
dp   ,  389, 1,  2,  4,  5, 51.09
dp   ,  389, 1,  3,  6,  6, 16.59
dp   ,  390, 1,  1,  1,  3, 44.77
dp   ,  390, 1,  2,  4,  5, 51.09
dp   ,  390, 1,  3,  6,  6, 16.60
dp   ,  391, 1,  1,  1,  3, 44.76
dp   ,  391, 1,  2,  4,  5, 51.10
dp   ,  391, 1,  3,  6,  6, 16.60
dp   ,  392, 1,  1,  1,  3, 44.74
dp   ,  392, 1,  2,  4,  5, 51.10
dp   ,  392, 1,  3,  6,  6, 16.61
dp   ,  393, 1,  1,  1,  3, 44.73
dp   ,  393, 1,  2,  4,  5, 51.11
dp   ,  393, 1,  3,  6,  6, 16.62
dp   ,  394, 1,  1,  1,  3, 44.71
dp   ,  394, 1,  2,  4,  5, 51.12
dp   ,  394, 1,  3,  6,  6, 16.62
dp   ,  395, 1,  1,  1,  3, 44.70
dp   ,  395, 1,  2,  4,  5, 51.12
dp   ,  395, 1,  3,  6,  6, 16.63
dp   ,  396, 1,  1,  1,  3, 44.69
dp   ,  396, 1,  2,  4,  5, 51.13
dp   ,  396, 1,  3,  6,  6, 16.63
dp   ,  397, 1,  1,  1,  3, 44.67
dp   ,  397, 1,  2,  4,  5, 51.13
dp   ,  397, 1,  3,  6,  6, 16.64
dp   ,  398, 1,  1,  1,  3, 44.66
dp   ,  398, 1,  2,  4,  5, 51.14
dp   ,  398, 1,  3,  6,  6, 16.65
dp   ,  399, 1,  1,  1,  3, 44.64
dp   ,  399, 1,  2,  4,  5, 51.14
dp   ,  399, 1,  3,  6,  6, 16.65
dp   ,  400, 1,  1,  1,  3, 44.63
dp   ,  400, 1,  2,  4,  5, 51.15
dp   ,  400, 1,  3,  6,  6, 16.66
dp   ,  401, 1,  1,  1,  3, 44.61
dp   ,  401, 1,  2,  4,  5, 51.16
dp   ,  401, 1,  3,  6,  6, 16.66
dp   ,  402, 1,  1,  1,  3, 44.60
dp   ,  402, 1,  2,  4,  5, 51.16
dp   ,  402, 1,  3,  6,  6, 16.67
dp   ,  403, 1,  1,  1,  3, 44.59
dp   ,  403, 1,  2,  4,  5, 51.17
dp   ,  403, 1,  3,  6,  6, 16.67
dp   ,  404, 1,  1,  1,  3, 44.57
dp   ,  404, 1,  2,  4,  5, 51.17
dp   ,  404, 1,  3,  6,  6, 16.68
dp   ,  405, 1,  1,  1,  3, 44.56
dp   ,  405, 1,  2,  4,  5, 51.18
dp   ,  405, 1,  3,  6,  6, 16.69
dp   ,  406, 1,  1,  1,  3, 44.54
dp   ,  406, 1,  2,  4,  5, 51.18
dp   ,  406, 1,  3,  6,  6, 16.69
dp   ,  407, 1,  1,  1,  3, 44.53
dp   ,  407, 1,  2,  4,  5, 51.19
dp   ,  407, 1,  3,  6,  6, 16.70
dp   ,  408, 1,  1,  1,  3, 44.51
dp   ,  408, 1,  2,  4,  5, 51.19
dp   ,  408, 1,  3,  6,  6, 16.70
dp   ,  409, 1,  1,  1,  3, 44.50
dp   ,  409, 1,  2,  4,  5, 51.20
dp   ,  409, 1,  3,  6,  6, 16.71
dp   ,  410, 1,  1,  1,  3, 44.49
dp   ,  410, 1,  2,  4,  5, 51.20
dp   ,  410, 1,  3,  6,  6, 16.72
dp   ,  411, 1,  1,  1,  3, 44.47
dp   ,  411, 1,  2,  4,  5, 51.21
dp   ,  411, 1,  3,  6,  6, 16.72
dp   ,  412, 1,  1,  1,  3, 44.46
dp   ,  412, 1,  2,  4,  5, 51.22
dp   ,  412, 1,  3,  6,  6, 16.73
dp   ,  413, 1,  1,  1,  3, 44.45
dp   ,  413, 1,  2,  4,  5, 51.22
dp   ,  413, 1,  3,  6,  6, 16.73
dp   ,  414, 1,  1,  1,  3, 44.43
dp   ,  414, 1,  2,  4,  5, 51.23
dp   ,  414, 1,  3,  6,  6, 16.74
dp   ,  415, 1,  1,  1,  3, 44.42
dp   ,  415, 1,  2,  4,  5, 51.23
dp   ,  415, 1,  3,  6,  6, 16.74
dp   ,  416, 1,  1,  1,  3, 44.40
dp   ,  416, 1,  2,  4,  5, 51.24
dp   ,  416, 1,  3,  6,  6, 16.75
dp   ,  417, 1,  1,  1,  3, 44.39
dp   ,  417, 1,  2,  4,  5, 51.24
dp   ,  417, 1,  3,  6,  6, 16.75
dp   ,  418, 1,  1,  1,  3, 44.38
dp   ,  418, 1,  2,  4,  5, 51.25
dp   ,  418, 1,  3,  6,  6, 16.76
dp   ,  419, 1,  1,  1,  3, 44.36
dp   ,  419, 1,  2,  4,  5, 51.25
dp   ,  419, 1,  3,  6,  6, 16.77
dp   ,  420, 1,  1,  1,  3, 44.35
dp   ,  420, 1,  2,  4,  5, 51.26
dp   ,  420, 1,  3,  6,  6, 16.77
dp   ,  421, 1,  1,  1,  3, 44.34
dp   ,  421, 1,  2,  4,  5, 51.26
dp   ,  421, 1,  3,  6,  6, 16.78
dp   ,  422, 1,  1,  1,  3, 44.33
dp   ,  422, 1,  2,  4,  5, 51.27
dp   ,  422, 1,  3,  6,  6, 16.78
dp   ,  423, 1,  1,  1,  3, 44.31
dp   ,  423, 1,  2,  4,  5, 51.27
dp   ,  423, 1,  3,  6,  6, 16.79
dp   ,  424, 1,  1,  1,  3, 44.30
dp   ,  424, 1,  2,  4,  5, 51.28
dp   ,  424, 1,  3,  6,  6, 16.79
dp   ,  425, 1,  1,  1,  3, 44.29
dp   ,  425, 1,  2,  4,  5, 51.28
dp   ,  425, 1,  3,  6,  6, 16.80
dp   ,  426, 1,  1,  1,  3, 44.27
dp   ,  426, 1,  2,  4,  5, 51.29
dp   ,  426, 1,  3,  6,  6, 16.81
dp   ,  427, 1,  1,  1,  3, 44.26
dp   ,  427, 1,  2,  4,  5, 51.29
dp   ,  427, 1,  3,  6,  6, 16.81
dp   ,  428, 1,  1,  1,  3, 44.25
dp   ,  428, 1,  2,  4,  5, 51.30
dp   ,  428, 1,  3,  6,  6, 16.82
dp   ,  429, 1,  1,  1,  3, 44.23
dp   ,  429, 1,  2,  4,  5, 51.30
dp   ,  429, 1,  3,  6,  6, 16.82
dp   ,  430, 1,  1,  1,  3, 44.22
dp   ,  430, 1,  2,  4,  5, 51.31
dp   ,  430, 1,  3,  6,  6, 16.83
dp   ,  431, 1,  1,  1,  3, 44.21
dp   ,  431, 1,  2,  4,  5, 51.31
dp   ,  431, 1,  3,  6,  6, 16.83
dp   ,  432, 1,  1,  1,  3, 44.20
dp   ,  432, 1,  2,  4,  5, 51.32
dp   ,  432, 1,  3,  6,  6, 16.84
dp   ,  433, 1,  1,  1,  3, 44.18
dp   ,  433, 1,  2,  4,  5, 51.32
dp   ,  433, 1,  3,  6,  6, 16.84
dp   ,  434, 1,  1,  1,  3, 44.17
dp   ,  434, 1,  2,  4,  5, 51.33
dp   ,  434, 1,  3,  6,  6, 16.85
dp   ,  435, 1,  1,  1,  3, 44.16
dp   ,  435, 1,  2,  4,  5, 51.33
dp   ,  435, 1,  3,  6,  6, 16.85
dp   ,  436, 1,  1,  1,  3, 44.15
dp   ,  436, 1,  2,  4,  5, 51.34
dp   ,  436, 1,  3,  6,  6, 16.86
dp   ,  437, 1,  1,  1,  3, 44.13
dp   ,  437, 1,  2,  4,  5, 51.34
dp   ,  437, 1,  3,  6,  6, 16.87
dp   ,  438, 1,  1,  1,  3, 44.12
dp   ,  438, 1,  2,  4,  5, 51.34
dp   ,  438, 1,  3,  6,  6, 16.87
dp   ,  439, 1,  1,  1,  3, 44.11
dp   ,  439, 1,  2,  4,  5, 51.35
dp   ,  439, 1,  3,  6,  6, 16.88
dp   ,  440, 1,  1,  1,  3, 44.10
dp   ,  440, 1,  2,  4,  5, 51.35
dp   ,  440, 1,  3,  6,  6, 16.88
dp   ,  441, 1,  1,  1,  3, 44.08
dp   ,  441, 1,  2,  4,  5, 51.36
dp   ,  441, 1,  3,  6,  6, 16.89
dp   ,  442, 1,  1,  1,  3, 44.07
dp   ,  442, 1,  2,  4,  5, 51.36
dp   ,  442, 1,  3,  6,  6, 16.89
dp   ,  443, 1,  1,  1,  3, 44.06
dp   ,  443, 1,  2,  4,  5, 51.37
dp   ,  443, 1,  3,  6,  6, 16.90
dp   ,  444, 1,  1,  1,  3, 44.05
dp   ,  444, 1,  2,  4,  5, 51.37
dp   ,  444, 1,  3,  6,  6, 16.90
dp   ,  445, 1,  1,  1,  3, 44.03
dp   ,  445, 1,  2,  4,  5, 51.38
dp   ,  445, 1,  3,  6,  6, 16.91
dp   ,  446, 1,  1,  1,  3, 44.02
dp   ,  446, 1,  2,  4,  5, 51.38
dp   ,  446, 1,  3,  6,  6, 16.91
dp   ,  447, 1,  1,  1,  3, 44.01
dp   ,  447, 1,  2,  4,  5, 51.39
dp   ,  447, 1,  3,  6,  6, 16.92
dp   ,  448, 1,  1,  1,  3, 44.00
dp   ,  448, 1,  2,  4,  5, 51.39
dp   ,  448, 1,  3,  6,  6, 16.92
dp   ,  449, 1,  1,  1,  3, 43.99
dp   ,  449, 1,  2,  4,  5, 51.39
dp   ,  449, 1,  3,  6,  6, 16.93
dp   ,  450, 1,  1,  1,  3, 43.97
dp   ,  450, 1,  2,  4,  5, 51.40
dp   ,  450, 1,  3,  6,  6, 16.93
dp   ,  451, 1,  1,  1,  3, 43.96
dp   ,  451, 1,  2,  4,  5, 51.40
dp   ,  451, 1,  3,  6,  6, 16.94
dp   ,  452, 1,  1,  1,  3, 43.95
dp   ,  452, 1,  2,  4,  5, 51.41
dp   ,  452, 1,  3,  6,  6, 16.95
dp   ,  453, 1,  1,  1,  3, 43.94
dp   ,  453, 1,  2,  4,  5, 51.41
dp   ,  453, 1,  3,  6,  6, 16.95
dp   ,  454, 1,  1,  1,  3, 43.93
dp   ,  454, 1,  2,  4,  5, 51.42
dp   ,  454, 1,  3,  6,  6, 16.96
dp   ,  455, 1,  1,  1,  3, 43.92
dp   ,  455, 1,  2,  4,  5, 51.42
dp   ,  455, 1,  3,  6,  6, 16.96
dp   ,  456, 1,  1,  1,  3, 43.90
dp   ,  456, 1,  2,  4,  5, 51.43
dp   ,  456, 1,  3,  6,  6, 16.97
dp   ,  457, 1,  1,  1,  3, 43.89
dp   ,  457, 1,  2,  4,  5, 51.43
dp   ,  457, 1,  3,  6,  6, 16.97
dp   ,  458, 1,  1,  1,  3, 43.88
dp   ,  458, 1,  2,  4,  5, 51.43
dp   ,  458, 1,  3,  6,  6, 16.98
dp   ,  459, 1,  1,  1,  3, 43.87
dp   ,  459, 1,  2,  4,  5, 51.44
dp   ,  459, 1,  3,  6,  6, 16.98
dp   ,  460, 1,  1,  1,  3, 43.86
dp   ,  460, 1,  2,  4,  5, 51.44
dp   ,  460, 1,  3,  6,  6, 16.99
dp   ,  461, 1,  1,  1,  3, 43.85
dp   ,  461, 1,  2,  4,  5, 51.45
dp   ,  461, 1,  3,  6,  6, 16.99
dp   ,  462, 1,  1,  1,  3, 43.84
dp   ,  462, 1,  2,  4,  5, 51.45
dp   ,  462, 1,  3,  6,  6, 17.00
dp   ,  463, 1,  1,  1,  3, 43.82
dp   ,  463, 1,  2,  4,  5, 51.46
dp   ,  463, 1,  3,  6,  6, 17.00
dp   ,  464, 1,  1,  1,  3, 43.81
dp   ,  464, 1,  2,  4,  5, 51.46
dp   ,  464, 1,  3,  6,  6, 17.01
dp   ,  465, 1,  1,  1,  3, 43.80
dp   ,  465, 1,  2,  4,  5, 51.46
dp   ,  465, 1,  3,  6,  6, 17.01
dp   ,  466, 1,  1,  1,  3, 43.79
dp   ,  466, 1,  2,  4,  5, 51.47
dp   ,  466, 1,  3,  6,  6, 17.02
dp   ,  467, 1,  1,  1,  3, 43.78
dp   ,  467, 1,  2,  4,  5, 51.47
dp   ,  467, 1,  3,  6,  6, 17.02
dp   ,  468, 1,  1,  1,  3, 43.77
dp   ,  468, 1,  2,  4,  5, 51.48
dp   ,  468, 1,  3,  6,  6, 17.03
dp   ,  469, 1,  1,  1,  3, 43.76
dp   ,  469, 1,  2,  4,  5, 51.48
dp   ,  469, 1,  3,  6,  6, 17.03
dp   ,  470, 1,  1,  1,  3, 43.75
dp   ,  470, 1,  2,  4,  5, 51.49
dp   ,  470, 1,  3,  6,  6, 17.04
dp   ,  471, 1,  1,  1,  3, 43.73
dp   ,  471, 1,  2,  4,  5, 51.49
dp   ,  471, 1,  3,  6,  6, 17.04
dp   ,  472, 1,  1,  1,  3, 43.72
dp   ,  472, 1,  2,  4,  5, 51.49
dp   ,  472, 1,  3,  6,  6, 17.05
dp   ,  473, 1,  1,  1,  3, 43.71
dp   ,  473, 1,  2,  4,  5, 51.50
dp   ,  473, 1,  3,  6,  6, 17.05
dp   ,  474, 1,  1,  1,  3, 43.70
dp   ,  474, 1,  2,  4,  5, 51.50
dp   ,  474, 1,  3,  6,  6, 17.06
dp   ,  475, 1,  1,  1,  3, 43.69
dp   ,  475, 1,  2,  4,  5, 51.51
dp   ,  475, 1,  3,  6,  6, 17.06
dp   ,  476, 1,  1,  1,  3, 43.68
dp   ,  476, 1,  2,  4,  5, 51.51
dp   ,  476, 1,  3,  6,  6, 17.07
dp   ,  477, 1,  1,  1,  3, 43.67
dp   ,  477, 1,  2,  4,  5, 51.51
dp   ,  477, 1,  3,  6,  6, 17.07
dp   ,  478, 1,  1,  1,  3, 43.66
dp   ,  478, 1,  2,  4,  5, 51.52
dp   ,  478, 1,  3,  6,  6, 17.08
dp   ,  479, 1,  1,  1,  3, 43.65
dp   ,  479, 1,  2,  4,  5, 51.52
dp   ,  479, 1,  3,  6,  6, 17.08
dp   ,  480, 1,  1,  1,  3, 43.63
dp   ,  480, 1,  2,  4,  5, 51.52
dp   ,  480, 1,  3,  6,  6, 17.09
dp   ,  481, 1,  1,  1,  3, 43.61
dp   ,  481, 1,  2,  4,  5, 51.51
dp   ,  481, 1,  3,  6,  6, 17.09
dp   ,  482, 1,  1,  1,  3, 43.58
dp   ,  482, 1,  2,  4,  5, 51.50
dp   ,  482, 1,  3,  6,  6, 17.09
dp   ,  483, 1,  1,  1,  3, 43.55
dp   ,  483, 1,  2,  4,  5, 51.49
dp   ,  483, 1,  3,  6,  6, 17.09
dp   ,  484, 1,  1,  1,  3, 43.53
dp   ,  484, 1,  2,  4,  5, 51.48
dp   ,  484, 1,  3,  6,  6, 17.09
dp   ,  485, 1,  1,  1,  3, 43.50
dp   ,  485, 1,  2,  4,  5, 51.47
dp   ,  485, 1,  3,  6,  6, 17.09
dp   ,  486, 1,  1,  1,  3, 43.48
dp   ,  486, 1,  2,  4,  5, 51.46
dp   ,  486, 1,  3,  6,  6, 17.09
dp   ,  487, 1,  1,  1,  3, 43.45
dp   ,  487, 1,  2,  4,  5, 51.46
dp   ,  487, 1,  3,  6,  6, 17.09
dp   ,  488, 1,  1,  1,  3, 43.43
dp   ,  488, 1,  2,  4,  5, 51.45
dp   ,  488, 1,  3,  6,  6, 17.09
dp   ,  489, 1,  1,  1,  3, 43.40
dp   ,  489, 1,  2,  4,  5, 51.44
dp   ,  489, 1,  3,  6,  6, 17.09
dp   ,  490, 1,  1,  1,  3, 43.38
dp   ,  490, 1,  2,  4,  5, 51.43
dp   ,  490, 1,  3,  6,  6, 17.09
dp   ,  491, 1,  1,  1,  3, 43.35
dp   ,  491, 1,  2,  4,  5, 51.42
dp   ,  491, 1,  3,  6,  6, 17.09
dp   ,  492, 1,  1,  1,  3, 43.33
dp   ,  492, 1,  2,  4,  5, 51.41
dp   ,  492, 1,  3,  6,  6, 17.09
dp   ,  493, 1,  1,  1,  3, 43.30
dp   ,  493, 1,  2,  4,  5, 51.40
dp   ,  493, 1,  3,  6,  6, 17.09
dp   ,  494, 1,  1,  1,  3, 43.28
dp   ,  494, 1,  2,  4,  5, 51.39
dp   ,  494, 1,  3,  6,  6, 17.09
dp   ,  495, 1,  1,  1,  3, 43.25
dp   ,  495, 1,  2,  4,  5, 51.38
dp   ,  495, 1,  3,  6,  6, 17.09
dp   ,  496, 1,  1,  1,  3, 43.23
dp   ,  496, 1,  2,  4,  5, 51.37
dp   ,  496, 1,  3,  6,  6, 17.09
dp   ,  497, 1,  1,  1,  3, 43.20
dp   ,  497, 1,  2,  4,  5, 51.37
dp   ,  497, 1,  3,  6,  6, 17.09
dp   ,  498, 1,  1,  1,  3, 43.18
dp   ,  498, 1,  2,  4,  5, 51.36
dp   ,  498, 1,  3,  6,  6, 17.09
dp   ,  499, 1,  1,  1,  3, 43.15
dp   ,  499, 1,  2,  4,  5, 51.35
dp   ,  499, 1,  3,  6,  6, 17.09
dp   ,  500, 1,  1,  1,  3, 43.13
dp   ,  500, 1,  2,  4,  5, 51.34
dp   ,  500, 1,  3,  6,  6, 17.09
dp   ,  501, 1,  1,  1,  3, 43.10
dp   ,  501, 1,  2,  4,  5, 51.33
dp   ,  501, 1,  3,  6,  6, 17.09
dp   ,  502, 1,  1,  1,  3, 43.08
dp   ,  502, 1,  2,  4,  5, 51.32
dp   ,  502, 1,  3,  6,  6, 17.09
dp   ,  503, 1,  1,  1,  3, 43.06
dp   ,  503, 1,  2,  4,  5, 51.31
dp   ,  503, 1,  3,  6,  6, 17.09
dp   ,  504, 1,  1,  1,  3, 43.03
dp   ,  504, 1,  2,  4,  5, 51.30
dp   ,  504, 1,  3,  6,  6, 17.09
dp   ,  505, 1,  1,  1,  3, 43.01
dp   ,  505, 1,  2,  4,  5, 51.30
dp   ,  505, 1,  3,  6,  6, 17.09
dp   ,  506, 1,  1,  1,  3, 42.99
dp   ,  506, 1,  2,  4,  5, 51.29
dp   ,  506, 1,  3,  6,  6, 17.09
dp   ,  507, 1,  1,  1,  3, 42.96
dp   ,  507, 1,  2,  4,  5, 51.28
dp   ,  507, 1,  3,  6,  6, 17.09
dp   ,  508, 1,  1,  1,  3, 42.94
dp   ,  508, 1,  2,  4,  5, 51.27
dp   ,  508, 1,  3,  6,  6, 17.09
dp   ,  509, 1,  1,  1,  3, 42.91
dp   ,  509, 1,  2,  4,  5, 51.26
dp   ,  509, 1,  3,  6,  6, 17.09
dp   ,  510, 1,  1,  1,  3, 42.89
dp   ,  510, 1,  2,  4,  5, 51.25
dp   ,  510, 1,  3,  6,  6, 17.09
dp   ,  511, 1,  1,  1,  3, 42.87
dp   ,  511, 1,  2,  4,  5, 51.24
dp   ,  511, 1,  3,  6,  6, 17.09
dp   ,  512, 1,  1,  1,  3, 42.84
dp   ,  512, 1,  2,  4,  5, 51.24
dp   ,  512, 1,  3,  6,  6, 17.09
dp   ,  513, 1,  1,  1,  3, 42.82
dp   ,  513, 1,  2,  4,  5, 51.23
dp   ,  513, 1,  3,  6,  6, 17.09
dp   ,  514, 1,  1,  1,  3, 42.80
dp   ,  514, 1,  2,  4,  5, 51.22
dp   ,  514, 1,  3,  6,  6, 17.09
dp   ,  515, 1,  1,  1,  3, 42.77
dp   ,  515, 1,  2,  4,  5, 51.21
dp   ,  515, 1,  3,  6,  6, 17.09
dp   ,  516, 1,  1,  1,  3, 42.75
dp   ,  516, 1,  2,  4,  5, 51.20
dp   ,  516, 1,  3,  6,  6, 17.09
dp   ,  517, 1,  1,  1,  3, 42.73
dp   ,  517, 1,  2,  4,  5, 51.19
dp   ,  517, 1,  3,  6,  6, 17.09
dp   ,  518, 1,  1,  1,  3, 42.71
dp   ,  518, 1,  2,  4,  5, 51.18
dp   ,  518, 1,  3,  6,  6, 17.09
dp   ,  519, 1,  1,  1,  3, 42.68
dp   ,  519, 1,  2,  4,  5, 51.18
dp   ,  519, 1,  3,  6,  6, 17.09
dp   ,  520, 1,  1,  1,  3, 42.66
dp   ,  520, 1,  2,  4,  5, 51.17
dp   ,  520, 1,  3,  6,  6, 17.09
dp   ,  521, 1,  1,  1,  3, 42.64
dp   ,  521, 1,  2,  4,  5, 51.16
dp   ,  521, 1,  3,  6,  6, 17.09
dp   ,  522, 1,  1,  1,  3, 42.62
dp   ,  522, 1,  2,  4,  5, 51.15
dp   ,  522, 1,  3,  6,  6, 17.09
dp   ,  523, 1,  1,  1,  3, 42.59
dp   ,  523, 1,  2,  4,  5, 51.14
dp   ,  523, 1,  3,  6,  6, 17.09
dp   ,  524, 1,  1,  1,  3, 42.57
dp   ,  524, 1,  2,  4,  5, 51.14
dp   ,  524, 1,  3,  6,  6, 17.09
dp   ,  525, 1,  1,  1,  3, 42.55
dp   ,  525, 1,  2,  4,  5, 51.13
dp   ,  525, 1,  3,  6,  6, 17.09
dp   ,  526, 1,  1,  1,  3, 42.53
dp   ,  526, 1,  2,  4,  5, 51.12
dp   ,  526, 1,  3,  6,  6, 17.09
dp   ,  527, 1,  1,  1,  3, 42.50
dp   ,  527, 1,  2,  4,  5, 51.11
dp   ,  527, 1,  3,  6,  6, 17.09
dp   ,  528, 1,  1,  1,  3, 42.48
dp   ,  528, 1,  2,  4,  5, 51.10
dp   ,  528, 1,  3,  6,  6, 17.09
dp   ,  529, 1,  1,  1,  3, 42.46
dp   ,  529, 1,  2,  4,  5, 51.09
dp   ,  529, 1,  3,  6,  6, 17.09
dp   ,  530, 1,  1,  1,  3, 42.44
dp   ,  530, 1,  2,  4,  5, 51.09
dp   ,  530, 1,  3,  6,  6, 17.09
dp   ,  531, 1,  1,  1,  3, 42.42
dp   ,  531, 1,  2,  4,  5, 51.08
dp   ,  531, 1,  3,  6,  6, 17.09
dp   ,  532, 1,  1,  1,  3, 42.39
dp   ,  532, 1,  2,  4,  5, 51.07
dp   ,  532, 1,  3,  6,  6, 17.09
dp   ,  533, 1,  1,  1,  3, 42.37
dp   ,  533, 1,  2,  4,  5, 51.06
dp   ,  533, 1,  3,  6,  6, 17.09
dp   ,  534, 1,  1,  1,  3, 42.35
dp   ,  534, 1,  2,  4,  5, 51.05
dp   ,  534, 1,  3,  6,  6, 17.09
dp   ,  535, 1,  1,  1,  3, 42.33
dp   ,  535, 1,  2,  4,  5, 51.05
dp   ,  535, 1,  3,  6,  6, 17.09
dp   ,  536, 1,  1,  1,  3, 42.31
dp   ,  536, 1,  2,  4,  5, 51.04
dp   ,  536, 1,  3,  6,  6, 17.09
dp   ,  537, 1,  1,  1,  3, 42.29
dp   ,  537, 1,  2,  4,  5, 51.03
dp   ,  537, 1,  3,  6,  6, 17.09
dp   ,  538, 1,  1,  1,  3, 42.27
dp   ,  538, 1,  2,  4,  5, 51.02
dp   ,  538, 1,  3,  6,  6, 17.09
dp   ,  539, 1,  1,  1,  3, 42.24
dp   ,  539, 1,  2,  4,  5, 51.01
dp   ,  539, 1,  3,  6,  6, 17.09
dp   ,  540, 1,  1,  1,  3, 42.22
dp   ,  540, 1,  2,  4,  5, 51.01
dp   ,  540, 1,  3,  6,  6, 17.09
dp   ,  541, 1,  1,  1,  3, 42.20
dp   ,  541, 1,  2,  4,  5, 51.00
dp   ,  541, 1,  3,  6,  6, 17.09
dp   ,  542, 1,  1,  1,  3, 42.18
dp   ,  542, 1,  2,  4,  5, 50.99
dp   ,  542, 1,  3,  6,  6, 17.09
dp   ,  543, 1,  1,  1,  3, 42.16
dp   ,  543, 1,  2,  4,  5, 50.98
dp   ,  543, 1,  3,  6,  6, 17.09
dp   ,  544, 1,  1,  1,  3, 42.14
dp   ,  544, 1,  2,  4,  5, 50.98
dp   ,  544, 1,  3,  6,  6, 17.09
dp   ,  545, 1,  1,  1,  3, 42.12
dp   ,  545, 1,  2,  4,  5, 50.97
dp   ,  545, 1,  3,  6,  6, 17.09
dp   ,  546, 1,  1,  1,  3, 42.10
dp   ,  546, 1,  2,  4,  5, 50.96
dp   ,  546, 1,  3,  6,  6, 17.09
dp   ,  547, 1,  1,  1,  3, 42.08
dp   ,  547, 1,  2,  4,  5, 50.95
dp   ,  547, 1,  3,  6,  6, 17.09
dp   ,  548, 1,  1,  1,  3, 42.06
dp   ,  548, 1,  2,  4,  5, 50.94
dp   ,  548, 1,  3,  6,  6, 17.09
dp   ,  549, 1,  1,  1,  3, 42.04
dp   ,  549, 1,  2,  4,  5, 50.94
dp   ,  549, 1,  3,  6,  6, 17.09
dp   ,  550, 1,  1,  1,  3, 42.01
dp   ,  550, 1,  2,  4,  5, 50.93
dp   ,  550, 1,  3,  6,  6, 17.09
dp   ,  551, 1,  1,  1,  3, 41.99
dp   ,  551, 1,  2,  4,  5, 50.92
dp   ,  551, 1,  3,  6,  6, 17.09
dp   ,  552, 1,  1,  1,  3, 41.97
dp   ,  552, 1,  2,  4,  5, 50.91
dp   ,  552, 1,  3,  6,  6, 17.09
dp   ,  553, 1,  1,  1,  3, 41.95
dp   ,  553, 1,  2,  4,  5, 50.91
dp   ,  553, 1,  3,  6,  6, 17.09
dp   ,  554, 1,  1,  1,  3, 41.93
dp   ,  554, 1,  2,  4,  5, 50.90
dp   ,  554, 1,  3,  6,  6, 17.09
dp   ,  555, 1,  1,  1,  3, 41.91
dp   ,  555, 1,  2,  4,  5, 50.89
dp   ,  555, 1,  3,  6,  6, 17.09
dp   ,  556, 1,  1,  1,  3, 41.89
dp   ,  556, 1,  2,  4,  5, 50.88
dp   ,  556, 1,  3,  6,  6, 17.09
dp   ,  557, 1,  1,  1,  3, 41.87
dp   ,  557, 1,  2,  4,  5, 50.88
dp   ,  557, 1,  3,  6,  6, 17.09
dp   ,  558, 1,  1,  1,  3, 41.85
